,runtime,log_budget,log_revenue,log_popularity,log_vote_count,num_genres,is_english,is_adult,is_summer,is_holiday,is_friday_release,has_budget,has_revenue,budget_tier,is_major_studio,dir_avg_rating,dir_movie_count,dir_max_rating,dir_experienced,dir_avg_votes,num_keywords,num_prod_companies,release_month,release_quarter,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western,vote_average
1655,96.0,14.914123179965662,12.175144255831754,3.276163119291579,4.5217885770490405,2,1,0,0,0,0,1,1,2.0,0,6.8999999999999995,2,6.9,0,80.5,14,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.088
1656,102.0,0.0,0.0,3.4015639811230276,4.51085950651685,1,0,0,0,0,0,0,0,0.0,0,5.948500000000001,3,7.406,1,366.6666666666667,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.406
1657,92.0,0.0,0.0,1.9892432737616872,4.51085950651685,1,0,0,0,1,0,0,0,0.0,0,7.781,1,7.781,0,90.0,10,2,12,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.781
1658,100.0,0.0,15.114781087471522,2.67662833109387,4.51085950651685,2,0,0,0,0,0,0,1,0.0,1,6.6,1,6.6,0,90.0,0,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.6
1659,112.0,0.0,0.0,3.575430761606357,4.51085950651685,3,1,0,1,0,0,0,0,0.0,0,5.989,1,5.989,0,90.0,2,6,5,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.989
1660,95.0,0.0,0.0,2.162518104096927,4.51085950651685,2,0,0,0,1,0,0,0,0.0,0,5.906,1,5.906,0,90.0,0,1,11,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.906
1661,123.0,0.0,0.0,2.26778658745135,4.51085950651685,3,1,0,0,0,0,0,0,0.0,0,6.744,1,6.744,0,90.0,7,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6.744
1662,122.0,0.0,13.704281746378417,2.5582345558645145,4.51085950651685,1,1,0,0,1,0,0,1,0.0,0,7.361,1,7.361,0,90.0,9,1,11,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.361
1663,108.0,0.0,0.0,1.9393170335856695,4.51085950651685,2,1,0,0,0,0,0,0,0.0,0,6.456,1,6.456,0,90.0,0,2,10,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.456
1664,103.0,0.0,0.0,3.706866709128323,4.499809670330265,3,1,0,0,0,0,0,0,0.0,0,6.478,1,6.478,0,89.0,9,3,4,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.478
1665,104.0,0.0,0.0,2.079191510424627,4.499809670330265,2,1,0,0,0,1,0,0,0.0,0,6.054000000000001,2,6.054,0,263.0,8,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.017
1666,88.0,0.0,0.0,4.629003893239489,4.499809670330265,3,1,0,1,0,0,0,0,0.0,1,6.4,1,6.4,0,89.0,1,4,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.4
1667,80.0,14.151983508870947,13.553579399692753,2.2285078895977297,4.499809670330265,3,1,0,0,0,1,1,1,2.0,0,5.556,1,5.556,0,89.0,7,5,9,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5.556
1668,148.0,0.0,19.695308383138716,5.545169631949045,4.499809670330265,3,0,0,1,0,0,0,1,0.0,0,7.5,1,7.5,0,89.0,6,6,7,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7.5
1669,108.0,0.0,0.0,2.1725902963778583,4.499809670330265,2,1,0,1,0,0,0,0,0.0,0,6.899,1,6.899,0,89.0,0,2,8,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.899
1670,93.0,0.0,7.571473648851271,2.5440399640795084,4.499809670330265,1,1,0,1,0,0,0,1,0.0,0,4.5,1,4.5,0,89.0,0,9,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.5
1671,102.0,0.0,0.0,2.1516459174287594,4.499809670330265,3,1,0,0,0,0,0,0,0.0,0,6.101,1,6.101,0,89.0,4,3,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.101
1672,110.0,0.0,0.0,2.0298573123240757,4.499809670330265,2,0,0,1,0,0,0,0,0.0,0,5.899,1,5.899,0,89.0,5,1,6,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.899
1673,108.0,0.0,0.0,3.119762421970841,4.48863636973214,1,1,0,0,0,0,0,0,0.0,0,7.585,1,7.585,0,88.0,8,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.585
1674,150.0,0.0,0.0,2.2409224326019386,4.48863636973214,2,0,0,0,1,0,0,0,0.0,0,7.301,1,7.301,0,88.0,4,1,11,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.301
1675,108.0,0.0,0.0,3.433600032769656,4.48863636973214,2,1,0,0,0,1,0,0,0.0,0,6.545,1,6.545,0,88.0,3,5,10,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.545
1676,83.0,0.0,11.119512437886206,1.8870696490323797,4.48863636973214,1,1,0,0,0,0,0,1,0.0,0,5.6,1,5.6,0,88.0,10,2,9,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.6
1677,89.0,0.0,0.0,2.6947623067752744,4.477336814478207,2,1,0,0,0,1,0,0,0.0,0,4.82,1,4.82,0,87.0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.82
1678,82.0,0.0,0.0,1.9815530408607105,4.477336814478207,3,0,0,0,0,0,0,0,0.0,0,6.9,1,6.9,0,87.0,5,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,6.9
1679,97.0,0.0,0.0,2.4769584799388262,4.477336814478207,3,1,0,0,0,1,0,0,0.0,0,5.539,2,6.4,0,81.5,0,2,10,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6.4
1680,103.0,0.0,10.141992510963037,2.5109804219593475,4.477336814478207,2,1,0,1,0,1,0,1,0.0,0,5.425,1,5.425,0,87.0,7,2,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.425
1681,81.0,0.0,0.0,1.8727248280511597,4.477336814478207,2,0,0,0,0,1,0,0,0.0,0,6.178,1,6.178,0,87.0,0,3,10,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.178
1682,40.0,0.0,0.0,1.9993154972005511,4.477336814478207,1,0,0,0,1,0,0,0,0.0,0,7.379,1,7.379,0,87.0,0,1,12,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.379
1683,94.0,0.0,0.0,3.425109201708468,4.465908118654584,2,0,0,0,0,1,0,0,0.0,0,6.128,1,6.128,0,86.0,6,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.128
1684,88.0,0.0,0.0,2.2402840667966664,4.465908118654584,3,0,0,0,0,1,0,0,0.0,0,5.535,1,5.535,0,86.0,0,0,10,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.535
1685,78.0,0.0,0.0,2.8263071984950567,4.465908118654584,3,1,0,0,0,0,0,0,0.0,1,5.785,1,5.785,0,86.0,2,2,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.785
1686,40.0,0.0,0.0,1.9440512795703135,4.465908118654584,1,1,0,1,0,0,0,0,0.0,0,7.593,1,7.593,0,86.0,13,0,7,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.593
1687,115.0,0.0,0.0,1.9082082818713018,4.465908118654584,1,0,0,0,0,1,0,0,0.0,0,6.213,2,7.14,0,80.5,6,2,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.14
1688,109.0,0.0,0.0,2.7260210864234464,4.465908118654584,1,0,0,0,0,1,0,0,0.0,0,5.32,1,5.32,0,86.0,0,1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.32
1689,92.0,0.0,0.0,2.377692565480851,4.465908118654584,3,1,0,0,0,0,0,0,0.0,1,6.7,1,6.7,0,86.0,6,2,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6.7
1690,120.0,15.424948670398354,0.0,2.105352923464337,4.465908118654584,1,0,0,0,1,0,1,0,2.0,0,6.471,1,6.471,0,86.0,8,4,11,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.471
1691,101.0,0.0,0.0,2.382135371752055,4.465908118654584,2,0,0,1,0,1,0,0,0.0,0,6.169,1,6.169,0,86.0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.169
1692,111.0,0.0,0.0,2.7842084509518235,4.465908118654584,2,1,0,0,0,1,0,0,0.0,0,6.03925,5,6.187,1,84.0,0,6,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.186
1693,109.0,0.0,0.0,3.2081383843254594,4.454347296253507,2,0,0,1,0,0,0,0,0.0,0,6.3,1,6.3,0,85.0,0,3,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.3
1694,94.0,0.0,0.0,2.192435349493058,4.454347296253507,1,0,0,0,1,0,0,0,0.0,0,5.906,1,5.906,0,85.0,8,1,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.906
1695,79.0,0.0,0.0,3.185401768010484,4.454347296253507,3,1,0,1,0,0,0,0,0.0,1,6.8,1,6.8,0,85.0,0,2,5,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8
1696,116.0,17.034386422832473,0.0,3.042234107205411,4.454347296253507,1,1,0,1,0,1,1,0,3.0,1,8.171,1,8.171,0,85.0,8,4,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.171
1697,111.0,0.0,0.0,1.8860084801311625,4.454347296253507,2,0,0,0,1,0,0,0,0.0,0,6.694,1,6.694,0,85.0,0,3,11,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.694
1698,153.0,0.0,0.0,1.9814151763812753,4.454347296253507,3,0,0,0,0,1,0,0,0.0,0,7.788,1,7.788,0,85.0,2,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.788
1699,69.0,0.0,0.0,2.331464052544422,4.454347296253507,2,1,0,1,0,0,0,0,0.0,0,7.076,1,7.076,0,85.0,7,3,8,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.076
1700,112.0,0.0,0.0,5.2823505730259575,4.454347296253507,3,0,0,0,0,1,0,0,0.0,0,6.857999999999999,2,6.858,0,780.0,5,1,9,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6.429
1701,90.0,13.997832948091215,0.0,2.106326870461218,4.442651256490317,3,1,0,1,0,1,1,0,2.0,0,6.274,1,6.274,0,84.0,1,5,6,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6.274
1702,109.0,0.0,0.0,2.3135250330323798,4.442651256490317,1,1,0,0,0,0,0,0,0.0,0,7.042,1,7.042,0,84.0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.042
1703,93.0,0.0,0.0,1.8222886742628779,4.442651256490317,1,0,0,1,0,0,0,0,0.0,1,6.506,1,6.506,0,84.0,8,4,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.506
1704,119.0,0.0,10.950824090522445,2.1449951724192746,4.442651256490317,1,1,0,0,1,1,0,1,0.0,0,7.238,1,7.238,0,84.0,0,2,12,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.238
1705,118.0,16.588099342704055,0.0,2.2484456468933973,4.442651256490317,3,0,0,0,1,0,1,0,3.0,0,6.900000000000001,2,7.357,0,79.0,0,3,11,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.357
1706,112.0,0.0,0.0,3.1627286642451997,4.442651256490317,3,1,0,0,0,1,0,0,0.0,0,5.667,1,5.667,0,84.0,6,10,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,5.667
1707,112.0,0.0,0.0,3.2910848523099916,4.442651256490317,3,1,0,1,0,1,0,0,0.0,0,7.524,1,7.524,0,84.0,0,0,6,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.524
1708,85.0,0.0,0.0,2.868977865208492,4.430816798843313,1,1,0,0,0,0,0,0,0.0,0,5.151,1,5.151,0,83.0,0,2,10,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.151
1709,80.0,0.0,0.0,1.9380219762063071,4.430816798843313,2,1,0,0,0,0,0,0,0.0,0,6.193,1,6.193,0,83.0,13,1,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.193
1710,80.0,0.0,0.0,1.9911566268122642,4.430816798843313,2,1,0,1,0,0,0,0,0.0,0,5.759,1,5.759,0,83.0,0,1,8,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.759
1711,81.0,14.508658238524095,15.712623392824595,2.9641900055441126,4.430816798843313,3,0,0,1,0,0,1,1,2.0,0,6.4,1,6.4,0,83.0,0,3,6,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
1712,91.0,0.0,0.0,2.476370318765714,4.430816798843313,3,1,0,0,0,1,0,0,0.0,1,6.843,1,6.843,0,83.0,0,3,10,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.843
1713,101.0,8.0149968943483,0.0,2.127278871093996,4.430816798843313,2,0,0,1,0,1,1,0,1.0,0,6.819,1,6.819,0,83.0,3,1,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.819
1714,131.0,0.0,15.64006001130563,2.8672168513185636,4.430816798843313,2,1,0,0,1,0,0,1,0.0,1,7.187,1,7.187,0,83.0,1,6,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.187
1715,99.0,0.0,15.359535753930054,2.76543821821094,4.430816798843313,1,0,0,0,0,1,0,1,0.0,0,6.494,1,6.494,0,83.0,2,4,10,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.494
1716,102.0,0.0,0.0,2.9349201341572337,4.418840607796598,2,1,0,0,0,1,0,0,0.0,0,6.03,1,6.03,0,82.0,0,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.03
1717,108.0,14.978661680269907,0.0,1.7458900355696003,4.418840607796598,1,0,0,0,0,0,1,0,2.0,0,4.954999999999999,2,5.14,0,140.0,0,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14
1718,86.0,0.0,0.0,2.4699622024021775,4.418840607796598,2,1,0,1,0,0,0,0,0.0,0,5.299,1,5.299,0,82.0,0,1,8,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.299
1719,86.0,0.0,0.0,2.9940809108047604,4.418840607796598,1,1,0,0,0,1,0,0,0.0,0,5.86,1,5.86,0,82.0,0,5,9,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.86
1720,114.0,0.0,0.0,2.4829046471173273,4.418840607796598,2,1,0,0,0,0,0,0,0.0,0,6.311,1,6.311,0,82.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.311
1721,103.0,18.420680753952364,16.52356082573315,6.1854408395175495,4.406719247264253,3,1,0,0,0,1,1,1,4.0,1,7.043,2,7.043,0,416.0,4,3,9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.685
1722,89.0,0.0,0.0,2.203869120054888,4.406719247264253,3,1,0,0,0,0,0,0,0.0,0,6.031,1,6.031,0,81.0,1,1,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.031
1723,98.0,0.0,0.0,2.504137218064779,4.406719247264253,1,1,0,0,0,1,0,0,0.0,0,5.457,1,5.457,0,81.0,0,6,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.457
1724,113.0,0.0,14.137878799199212,2.3670611121784106,4.406719247264253,2,0,0,0,0,0,0,1,0.0,0,6.204,2,6.7,0,122.5,9,13,10,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.7
1725,77.0,0.0,0.0,3.2589039043212735,4.406719247264253,2,1,0,1,0,0,0,0,0.0,0,6.933999999999999,2,6.934,0,275.5,2,2,8,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.228
1726,108.0,15.38412668421143,12.81968948713331,2.3563154154150134,4.406719247264253,1,0,0,1,0,1,1,1,2.0,0,5.525000000000001,2,5.525,0,70.0,3,5,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.796
1727,83.0,0.0,0.0,2.1002240808623647,4.406719247264253,1,0,0,0,1,0,0,0,0.0,0,7.574,1,7.574,0,81.0,1,1,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.574
1728,98.0,0.0,0.0,2.271300802954279,4.406719247264253,2,1,0,0,0,1,0,0,0.0,0,6.006,1,6.006,0,81.0,6,4,10,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.006
1729,108.0,0.0,0.0,2.0939606277790386,4.406719247264253,2,0,0,0,0,0,0,0,0.0,0,6.200000000000001,2,6.2,0,68.5,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.272
1730,101.0,0.0,0.0,3.5078970003212113,4.406719247264253,4,1,0,1,0,1,0,0,0.0,0,6.094,1,6.094,0,81.0,8,2,7,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6.094
1731,110.0,0.0,0.0,3.075374901206188,4.406719247264253,3,1,0,0,1,1,0,0,0.0,0,6.363500000000001,3,7.4,1,406.3333333333333,7,3,12,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.4
1732,105.0,0.0,0.0,2.066989333740596,4.394449154672439,2,0,0,0,0,0,0,0,0.0,0,6.2,1,6.2,0,80.0,3,2,10,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.2
1733,83.0,0.0,0.0,2.442607870913873,4.394449154672439,1,1,0,0,0,1,0,0,0.0,0,5.816,1,5.816,0,80.0,0,3,10,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.816
1734,91.0,14.88022163978423,0.0,2.7477836033208103,4.394449154672439,2,0,0,0,0,0,1,0,2.0,0,6.174,2,7.175,0,232.0,0,15,9,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.175
1735,60.0,0.0,0.0,1.716676663103699,4.394449154672439,1,1,0,0,0,0,0,0,0.0,0,7.269,1,7.269,0,80.0,1,3,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.269
1736,91.0,0.0,0.0,2.168710784437718,4.394449154672439,1,1,0,0,0,1,0,0,0.0,0,6.756,1,6.756,0,80.0,0,1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.756
1737,104.0,0.0,14.654213732481994,2.184702052337329,4.394449154672439,4,1,0,0,0,0,0,1,0.0,0,6.531,1,6.531,0,80.0,5,5,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6.531
1738,105.0,0.0,0.0,1.7184716734582226,4.394449154672439,3,0,0,0,1,1,0,0,0.0,0,4.656,1,4.656,0,80.0,4,5,12,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.656
1739,92.0,0.0,0.0,2.5305171610400525,4.394449154672439,1,1,0,0,0,1,0,0,0.0,1,7.15,1,7.15,0,80.0,0,4,10,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15
1740,174.0,16.546928852592206,17.807675004653174,2.2384731475268014,4.394449154672439,4,0,0,1,0,0,1,1,3.0,0,7.071999999999999,2,7.625,0,74.5,7,1,6,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.625
1741,93.0,0.0,0.0,2.1806434221888034,4.394449154672439,2,0,0,0,0,0,0,0,0.0,0,5.1,1,5.1,0,80.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.1
1742,104.0,0.0,0.0,2.294754513878857,4.394449154672439,3,0,0,0,1,1,0,0,0.0,0,7.0,1,7.0,0,80.0,1,5,11,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.0
1743,95.0,0.0,0.0,2.485739636091892,4.394449154672439,3,0,0,1,0,1,0,0,0.0,0,8.442,2,8.45,0,219.5,0,0,5,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.45
1744,90.0,0.0,0.0,2.2407096892759584,4.394449154672439,2,1,0,0,0,0,0,0,0.0,0,5.975,1,5.975,0,80.0,7,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.975
1745,110.0,0.0,0.0,2.395437710008662,4.394449154672439,2,1,0,0,0,1,0,0,0.0,0,6.2,1,6.2,0,80.0,2,3,4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.2
1746,127.0,0.0,0.0,2.4635978888417487,4.394449154672439,2,0,0,0,1,1,0,0,0.0,0,7.95,1,7.95,0,80.0,9,12,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.95
1747,89.0,0.0,0.0,1.856766630536665,4.382026634673881,1,1,0,0,0,0,0,0,0.0,0,5.646,1,5.646,0,79.0,4,4,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.646
1748,97.0,0.0,13.865610340399703,3.1829169860139337,4.382026634673881,2,0,0,0,0,1,0,1,0.0,0,7.259,1,7.259,0,79.0,13,6,9,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.259
1749,108.0,0.0,0.0,2.7322874254662555,4.382026634673881,4,0,0,0,0,1,0,0,0.0,0,5.394,1,5.394,0,79.0,5,1,10,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,5.394
1750,98.0,0.0,0.0,2.0965444495794983,4.382026634673881,3,1,0,0,1,0,0,0,0.0,0,6.5,1,6.5,0,79.0,2,3,12,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.5
1751,86.0,0.0,0.0,3.52565439301097,4.382026634673881,2,0,0,0,0,0,0,0,0.0,0,6.563,1,6.563,0,79.0,0,8,10,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.563
1752,90.0,0.0,0.0,3.1438073916193545,4.382026634673881,4,0,0,0,0,1,0,0,0.0,0,6.468,1,6.468,0,79.0,3,2,10,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.468
1753,85.0,0.0,0.0,2.331075363393673,4.382026634673881,2,0,0,1,0,0,0,0,0.0,0,6.9173333333333344,4,7.408,1,288.5,3,3,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.772
1754,75.0,0.0,0.0,2.094576429264106,4.382026634673881,1,1,0,0,0,1,0,0,0.0,0,4.127,1,4.127,0,79.0,9,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.127
1755,97.0,0.0,0.0,1.8581712347473065,4.382026634673881,1,1,0,0,1,0,0,0,0.0,0,6.722,1,6.722,0,79.0,0,3,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.722
1756,99.0,0.0,0.0,2.1335745502597634,4.382026634673881,3,1,0,1,0,0,0,0,0.0,0,7.747,1,7.747,0,79.0,0,2,8,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,7.747
1757,92.0,0.0,0.0,2.3635861145514445,4.382026634673881,1,1,0,1,0,0,0,0,0.0,0,6.769,1,6.769,0,79.0,12,2,8,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.769
1758,106.0,0.0,0.0,2.157906081624602,4.382026634673881,1,1,0,1,0,1,0,0,0.0,0,5.101,1,5.101,0,79.0,1,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.101
1759,98.0,0.0,0.0,2.0245892901316855,4.382026634673881,1,1,0,1,0,1,0,0,0.0,0,6.518,2,6.518,0,716.0,2,2,8,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.361
1760,121.0,0.0,0.0,2.082187767347861,4.382026634673881,2,1,0,0,0,1,0,0,0.0,0,6.753,1,6.753,0,79.0,1,5,10,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.753
1761,143.0,15.424948670398354,0.0,2.013702299965746,4.382026634673881,1,0,0,0,1,0,1,0,2.0,0,6.981,1,6.981,0,79.0,3,5,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.981
1762,83.0,0.0,0.0,3.2223896441679973,4.382026634673881,3,1,0,0,0,0,0,0,0.0,1,7.373,1,7.373,0,79.0,1,3,4,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.373
1763,100.0,0.0,0.0,2.764934503302922,4.382026634673881,1,1,0,0,0,0,0,0,0.0,1,6.5889999999999995,2,6.589,0,135.5,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.873
1764,88.0,0.0,0.0,1.9584032133027798,4.382026634673881,1,0,0,0,0,0,0,0,0.0,0,5.899,1,5.899,0,79.0,0,5,9,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.899
1765,89.0,0.0,0.0,2.252028369376893,4.3694478524670215,1,1,0,0,0,0,0,0,0.0,0,7.006,1,7.006,0,78.0,0,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.006
1766,108.0,0.0,0.0,2.1322711553243683,4.3694478524670215,1,0,0,0,0,0,0,0,0.0,0,6.293000000000001,2,6.293,0,85.0,0,2,9,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.057
